business_id,address,city,postal_code,selected_postal_code,latitude,longitude,phone_number,tax_code,business_certificate,owner_zip,owner_name,owner_address,owner_city,owner_state,centroid_lat,centroid_long,Distance from centroid
1047,1451 HAIGHT St,SF,94117,94117,37.7701,-122.446,14155866981,H24,346968,94117,"MUSLEH, Michael & LEILA",1451 HAIGHT STREET,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.003209327
1048,1476 HAIGHT St,SF,94117,94117,37.7701,-122.447,null,H24,316372,94117,CREPE EXPRESS CORP.,1476 HAIGHT,SF,CA,37.77146992,-122.4430977,0.004135734
1060,201 STEINER St,SAN FRANCISCO,94117,94117,37.7711,-122.432,null,H24,313140,94117,PACIFIC COAST COFFEES,201 STEINER ST.,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.011103908
1159,1797 Haight St,SF,94117,94117,37.7694,-122.452,14155667717,H24,936259,94117,"Cardenas, Ramiro",1797 Haight St.,SF,CA,37.77146992,-122.4430977,0.009139734
1261,848 COLE St,SF,94117,94117,37.7661,-122.45,14155240200,H24,931904,94117,"SOUDAH, ROGER",848 COLE St,SF,CA,37.77146992,-122.4430977,0.008745126
1262,800 STANYAN St,SF,94117,94117,37.7673,-122.453,14155752300,H24,320174,94117,"SOL PIZZA, INC.",800 STANYON ST.,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.010744438
1263,852 STANYAN St,SF,94117,94117,37.7668,-122.453,14155757375,H24,371369,94117,Diana Lee,852 Stanyan St.,S.F.,CA,37.77146992,-122.4430977,0.01094819
1347,100 CARL St,SAN FRANCISCO,94117,94117,37.7658,-122.45,14155661800,H24,356468,94117,"JWAINAT,HAIL",100 CARL ST,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.008932479
1509,543 DIVISADERO St,S.F.,94117,94117,37.7747,-122.438,null,H25,328038,94117,"BESHUE, GIDAY A. & TESFAZGI, N",543  DIVISADERO St,S.F.,CA,37.77146992,-122.4430977,0.00603493
1595,941 COLE St,SAN FRANCISCO,94117,94117,37.7653,-122.45,14155565332,H25,382487,94117,Zazie Restaurant LLC,941 Cole St.,SF,CA,37.77146992,-122.4430977,0.009257921
1596,86 Carl St,San Francisco,94117,94117,37.7658,-122.45,14155564433,H25,425702,94117,BURGERMEISTER MANAGEMENT INC,86 CARL ST,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.008932479
1635,770 Stanyan St,SF,94117,94117,37.7678,-122.453,14155389292,H25,946630,94117,HACKMOR INC.,770 STANYAN,SF,CA,37.77146992,-122.4430977,0.010560446
1636,698 Haight St,SF,94117,94117,37.7717,-122.434,14155257912,H25,372353,94117,DEBRE DAMO INC.,698 HAIGHT ST.,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.009100653
1874,501-03 Frederick St,Sf,94117,94117,37.7663,-122.453,14155681338,H03,372029,94117,Suhail Saba & Salam Saba,501-03 Frederick St.,S.F.,CA,37.77146992,-122.4430977,0.011170622
1880,2640 Sloat Blvd,SF,94117,94117,37.7356,-122.503,null,H25,21994,94117,"Ussoric, Pasquales",2640 Sloat Blvd.,SF,CA,37.77146992,-122.4430977,0.069820711
1927,1799 FULTON St,SF,94117,94117,37.7758,-122.446,null,H25,911744,98124,STARBUCKS COFFEE CO.,P.O. BOX 34067-STAX,SEATTLE,WA,37.77146992,-122.4430977,0.005212738
2374,601 DIVISADERO St,SF,94117,94117,37.7752,-122.438,14155563634,H25,482439,94117,"ALZAGHA, A.M. & ZAGHA, ROSANNA",601 Divisadero,SF,CA,37.77146992,-122.4430977,0.006316681
2387,576 HAIGHT St,SF,94117,94117,37.772,-122.432,14155647427,H25,398350,94114,BIG PIG PRODUCTIONS,576 HAIGHT ST.,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.011110396
2397,1770 HAIGHT St,SF,94117,94117,37.7695,-122.451,14155389224,H25,326720,94117,"PLOY #2 THAI CUISINE, INC.",1770  HAIGHT St,SF,CA,37.77146992,-122.4430977,0.008144093
2406,400 WALLER St,SF,94117,94117,37.7712,-122.43,14155432526,H25,945260,94114,THEP PHANOM CORP.,400 WALLER ST.,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.013100525
2619,900 COLE St,SF,94117,94117,37.7655,-122.45,14155687678,H25,190887,94117,"AMSTRA, INC.",900 COLE ST,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.00912585
2620,945 Cole St,SF,94117,94117,37.7652,-122.45,14155731343,H25,390881,94117,Bambino's Ristorante Incorporated,945 Cole Street,SF,CA,37.77146992,-122.4430977,0.009324864
2880,960 COLE St,San Francisco,94117,94117,37.765,-122.45,14155568910,H26,160830,94117,Ibrahim Saba,960 COLE STREET,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.0094605
2907,2130 FULTON St,S.F.,94117,94117,37.7751,-122.452,null,H26,168329,94117,BON APPETIT MANAGEMENT COMPANY,2130 FULTON St,S.F.,CA,37.77146992,-122.4430977,0.009613927
2971,450 STANYAN St L-B,SF,94117,94117,37.7737,-122.454,14155755666,H26,35525,94117,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SF,CA,37.77146992,-122.4430977,0.011128001
3282,1300 FULTON St,SAN FRANCISCO,94117,94117,37.7768,-122.439,null,H25,957227,94117,"CAFE ABIR'S INC./DAJANI, M.&K.",1300 FULTON ST,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.006723185
3633,1398 Haight St,San Francisco,94117,94117,37.7703,-122.445,null,H26,306120,94117,"McLean Breweries, Inc",1398 Haight St,San Francisco,CA,37.77146992,-122.4430977,0.002233226
3639,1801 HAIGHT St,SF,94117,94117,37.7693,-122.452,null,H26,141155,94117,"Pak, Isabel & Bellber, Philip",1801 Haight,SF,CA,37.77146992,-122.4430977,0.0091629
4231,298 DIVISADERO St,SAN FRANCISCO,94117,94117,37.7722,-122.437,null,H87,377308,94117,"Greenhound, Inc.c/o Robert Wait",298 Divisadero,SF,CA,37.77146992,-122.4430977,0.006141294
4249,200 FILLMORE St,SF,94117,94117,37.7714,-122.43,14155938637,H25,381692,94117,Le Caf̩ Du Soleil,200 Fillmore Street,SF,CA,37.77146992,-122.4430977,0.013097931
4253,547 HAIGHT St,SF,94117,94117,37.772,-122.431,14155862276,H86,164894,94117,"K & K DIVERSIFIED, INC.",547 HAIGHT STREET,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.012109352
4256,1437 HAIGHT St,SF,94117,94117,37.7701,-122.446,14155864213,H86,146616,94117,"MARITSA, INC.",1437 HAIGHT STREET,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.003209327
4259,1633 HAIGHT St,SF,94117,94117,37.7696,-122.449,14155862545,H86,339653,94117,"CLARKE, ROBERT & EPPING, DIANE",1633  HAIGHT St,SF,CA,37.77146992,-122.4430977,0.006191384
4424,2130 Fulton St,S.F.,94117,94117,37.7751,-122.452,null,H28,168329,94117,BON APPETIT MANAGEMENT COMPANY,2130 FULTON St,S.F.,CA,37.77146992,-122.4430977,0.009613927
4828,856 COLE St,SF,94117,94117,37.766,-122.45,null,H28,931904,94117,ROGER SOUDAH,856 COLE STREET,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.008806884
4841,350 PARNASSUS Ave,SF,94117,94117,37.764,-122.456,14155240256,H28,911744,94117,STARBUCKS COFFEE COMPANY,350  PARNASSUS St,SF,CA,37.77146992,-122.4430977,0.014908654
4843,1101 STANYAN St,SAN FRANCISCO,94117,94117,37.7644,-122.453,null,H07,338535,94117,"QARE, FAIROUZ",1101  STANYAN St,SF,CA,37.77146992,-122.4430977,0.012167107
4888,501 DIVISADERO St,SF,94117,94117,37.7742,-122.438,null,H03,152855,94117,Yousef Nasser,501 DIVISADERO STREET,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.00578276
4892,1601 FULTON St,SF,94117,94117,37.7762,-122.443,null,H28,956824,94134,"Hishan, Munieeb T.",3080 San Bruno Avenue,SF,CA,37.77146992,-122.4430977,0.004731085
4894,688 Haight St,SF,94117,94117,37.7717,-122.433,null,H07,388929,94117,Solomon Asefaw & Tsegai Berhe,688 Haight St.,SF,CA,37.77146992,-122.4430977,0.010100365
4895,799 HAIGHT St,SF,94117,94117,37.7714,-122.435,14155866304,H03,193058,94117,FAWZI & TALIAH SWALIM,799 HAIGHT ST,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.008098046
4896,1480 Haight St,San Francisco,94117,94117,37.7701,-122.447,null,H28,387692,94117,"Udder Ventures, LLC   John & Amy Slater",1480 Haight St,San Francisco,CA,37.77146992,-122.4430977,0.004135734
4900,1700 HAYES St,SF,94117,94117,37.7741,-122.445,null,H07,954745,94117,"HANHAN, GEORGE",1700  HAYES St,S.F.,CA,37.77146992,-122.4430977,0.003245901
5144,599 DIVISADERO St,SF,94117,94117,37.7749,-122.438,null,H29,425644,94117,"SWEET POTATO ENTERPRISES, INC.",599 DIVISADERO ST.,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.006144299
5767,969 BUENA VISTA WEST Ave,SF,94117,94117,37.7701,-122.443,14155626384,H38,916570,94117,DELARCH INC,969 BUENA VISTA WEST,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.001373407
5770,2024 HAYES St,SF,94117,94117,37.7735,-122.45,null,H38,376102,94117,"KAMOE, NEIL",2024 HAYES ST,SF,CA,37.77146992,-122.4430977,0.007194605
6320,450 STANYAN St,SAN FRANCISCO,94117,94117,37.7738,-122.454,14155661007,H01,35525,94117,ST MARYS MEDICAL CENTER,450 STANYAN STREET,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.011148472
6327,1698 FELL St,SF,94117,94117,37.773,-122.446,null,H01,366310,94117,"BORISSOFF, BORIS & GEE, NI",1698  FELL St,S.F.,CA,37.77146992,-122.4430977,0.003280887
6846,861 DIVISADERO St,SAN FRANCISCO,94117,94117,37.7774,-122.438,null,H03,358600,94117,JASER S. YACOUB & RAMI S. JASE,861 DIVISADERO ST,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.007820025
7095,378 FILLMORE St,SF,94117,94117,37.7728,-122.43,14155862576,H07,207816,94117,ATA FATTAH,378 FILLMORE ST.,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.013165106
7096,501 FILLMORE St,SF,94117,94117,37.774,-122.431,null,H03,304358,94117,"SHAHEEN, IMAD A",501  FILLMORE St,S.F.,CA,37.77146992,-122.4430977,0.012359478
7104,588 HAIGHT St,SF,94117,94117,37.772,-122.432,14155624434,H03,138640,94117,RIB HI MOHAMMAD,588 HAIGHT STREET,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.011110396
7105,1301 HAIGHT St,SF,94117,94117,37.7704,-122.444,14155625203,H07,375327,94117,Adnan Zoubi,1301 Haight Street,S.F.,CA,37.77146992,-122.4430977,0.001399573
7107,1827 HAIGHT St,SF,94117,94117,37.7693,-122.452,14155223415,H03,914075,94117,Rasmi N. Alzeidan,1827 HAIGHT STREET,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.0091629
7111,999 OAK St,SF,94117,94117,37.7733,-122.436,14155866082,H07,204115,94117,WAKEEM S. SHEHADEH,999 OAK ST,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.007329881
7112,144 PAGE St,SF,94117,94117,37.774,-122.423,14155867928,H07,914016,94102,ELIAS KATOUT & KHALIL KATOUT,144 PAGE ST,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.020256372
7353,1699 HAIGHT St,SF,94117,94117,37.7695,-122.451,14155864063,H03,389595,94117,Marilyn Zeidan & Cindy Zeidan,1699 Haight Street,SF,CA,37.77146992,-122.4430977,0.008144093
7363,906 COLE St,SAN FRANCISCO,94117,94117,37.7657,-122.45,null,H03,379908,94117,BEHROOZ PEJOOHESH,906 COLE STREET,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.008996286
7573,860 DIVISADERO St,SAN FRANCISCO,94117,94117,37.7776,-122.438,null,H28,149602,94117,HANI SHEHADEH,860 DIVISADERO ST,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.007972755
7651,793 DIVISADERO St,SF,94117,94117,37.7766,-122.438,null,H07,361096,94117,HYUNG SANG CHO & SEON YI LEE,793 DIVISADERO ST,SF,CA,37.77146992,-122.4430977,0.007232197
7655,801 HAYES St,SF,94117,94117,37.776,-122.43,null,H07,127480,94117,IZZIDDEN K JABER,801 HAYES ST,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.013859022
7699,1400 COLE St,SF,94117,94117,37.7616,-122.449,14155736319,H03,190331,94117,"SHALABI, ADEL M.",1400 COLE STREET,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.011500089
11379,535 SCOTT ST,SF,94117,94117,37.7748,-122.436,null,H28,373578,94117,"HONEYDEW HOLDING COMPANY, INC",535 SCOTT ST,SF,CA,37.77146992,-122.4430977,0.007840113
11384,628 DIVISADERO ST,SF,94117,94117,37.7753,-122.438,null,H86,393167,94117,"THE INDEPENDENT, LLC",628 DIVISADERO ST,SF,CA,37.77146992,-122.4430977,0.006376243
14429,846 Divisadero,SF,94117,94117,37.7775,-122.438,null,H25,380393,94117,"LITTLE STAR PIZZA, LLC",846 DIVISADERO ST,SF,CA,37.77146992,-122.4430977,0.007896126
18921,560 Divisadero St,SF,94117,94117,37.7748,-122.438,null,H26,387993,94117,Angel Food LLC,560 Divisadero St.,SF,CA,37.77146992,-122.4430977,0.006089039
19272,668 HAIGHT St,SF,94117,94117,37.7718,-122.433,null,H86,414068,94117,Clare Tavern LLC,668 Haight Street,SF,CA,37.77146992,-122.4430977,0.010103138
28601,1725 Haight St,San Francisco,94117,94117,37.7694,-122.451,null,H25,398571,94117,"Reprise, LLC",1725 Haight St,San Francisco,CA,37.77146992,-122.4430977,0.008168858
28863,302 Broderick St,SF,94117,94117,37.7733,-122.439,null,H28,339844,94103,"Bountiful Foods, LLC",1695 Market Street,SF,CA,37.77146992,-122.4430977,0.004487837
29312,310 Broderick St,SF,94117,94117,37.7733,-122.439,null,H28,196325,94608,Peet's Coffee & Tea,1400 Park Ave.,Emeryville,CA,37.77146992,-122.4430977,0.004487837
32693,466 Haight St,San Francisco,94117,94117,37.7722,-122.43,null,H87,403133,94117,LOHA LLC,466 Haight Street,San Francisco,CA,37.77146992,-122.4430977,0.013118076
33096,1777 Fulton St,SF,94117,94117,37.7758,-122.446,null,H24,395927,94534,"Papalote, Inc.",5094 Idyllwild Dr.,Fairfield,CA,37.77146992,-122.4430977,0.005212738
33485,1840 HAIGHT St,SF,94117,94117,37.7693,-122.453,null,H86,428302,94118,1840 HAIGHT INC.,563 11TH AVE.,SAN FRANCISCO,CA,37.77146992,-122.4430977,0.010137221
33620,639 A Divisadero St,SF,94117,94117,37.7699,-122.444,null,H25,401883,94117,Remy Nelson,641 Divisadero St.,SF,CA,37.77146992,-122.4430977,0.001810726
34496,667 Broderick St,San Francisco,94117,94117,37.7763,-122.44,null,H03,418781,94117,Dawoud M Abudamous,667 Broderick St.,SF,CA,37.77146992,-122.4430977,0.005738087
35121,837 Divisadero St,San Francisco,94117,94117,37.7772,-122.438,null,H86,420046,94117,"Mini Bar SF, LLC",837 Divisadero St,San Francisco,CA,37.77146992,-122.4430977,0.007669469
36452,1457 Haight St,San Francisco,94117,94117,37.7701,-122.446,null,H24,420602,94117,The Lada Group Inc   Michael Musleh,1457 Haight St,San Francisco,CA,37.77146992,-122.4430977,0.003209327
36635,1535 Haight St,San Francisco,94117,94117,37.7699,-122.448,null,H24,423501,94117,"Ferat Inc   Mahmut Yuksel, CEO",1535 Haight St,San Francisco,CA,37.77146992,-122.4430977,0.005147502
36677,443 Divisadero St,San Francisco,94117,94117,37.7735,-122.438,null,H03,303754,94596,"Gawfco Enterprises, Inc   Mohammed N Ahmadi",587 Ygnacio Valley Rd,Walnut Creek,CA,37.77146992,-122.4430977,0.005487094
36758,568 Haight St,San Francisco,94117,94117,37.772,-122.432,null,H25,395791,94117,UVA Resources LLC   Boris Nemchenok,568 Haight St,San Francisco,CA,37.77146992,-122.4430977,0.011110396
38424,1322 Grove St,San Francisco,94117,94117,37.7759,-122.438,null,H14,385982,94520,Divisadero Certified Farmers' Market,"5056 Commercial Circle, Suite A",Concord,CA,37.77146992,-122.4430977,0.006753707
38885,1750 FULTON St,S.F.,94117,94117,37.7759,-122.446,null,H81,405195,95352,"Save Mart Supermarkets, Stephen Ackerman, CFO",P.O. Box 4278,Modesto,CA,37.77146992,-122.4430977,0.005296098
39809,500 Divisadero St,San Francisco,94117,94117,37.7741,-122.438,null,H86,433520,94117,Divisadero 500 LLC   Michael Krouse,500 Divisadero St,San Francisco,CA,37.77146992,-122.4430977,0.005736226
40001,306 Broderick St,San Francisco,94117,94117,37.7733,-122.439,null,H25,425639,94117,"Nopalito, LLC   Jeff Hanck",306 Broderick St,San Francisco,CA,37.77146992,-122.4430977,0.004487837
40123,1279 Fulton st,San Francisco,94117,94117,37.7769,-122.438,null,H24,433795,94117,Shri Ganesha Inc   Ajeet Mehta,1279 Fulton St,San Francisco,CA,37.77146992,-122.4430977,0.007448001
58781,1737 Haight St,San Francisco,94117,94117,37.7694,-122.451,null,H24,161652,94117,Pizza on Earth Inc   Paul Geffner,1737 Haight St,San Francisco,CA,37.77146992,-122.4430977,0.008168858
59141,2084 HAYES St,SF,94117,94117,37.7734,-122.451,null,H28,433976,94117,Antone Habash,2084 Hayes St.,SF,CA,37.77146992,-122.4430977,0.008134546
59154,655 Divisadero St,San Francisco,94117,94117,37.7757,-122.438,null,H25,422532,94117,"Selvera Enterprises   Tim Selvera, CFO",655 Divisadero St,San Francisco,CA,37.77146992,-122.4430977,0.006624238
59826,1775 FULTON St,SF,94117,94117,37.7758,-122.446,null,H26,436453,94122,Wafa Salih,"1538 48th Ave., #3",SF,CA,37.77146992,-122.4430977,0.005212738
59872,943 COLE St,SF,94117,94117,37.7652,-122.45,14155758428,H24,439191,94030,Wingmen Corporation,13 Robert Pl.,Millbrae,CA,37.77146992,-122.4430977,0.009324864
59986,1306 Fulton St,San Francisco,94117,94117,37.7768,-122.439,null,H25,434710,94117,Fulton Lounge Inc   Musa Dajani & Khaled Dajani,1306-1308 Fulton St,San Francisco,CA,37.77146992,-122.4430977,0.006723185
59987,821 Divisadero St,San Francisco,94117,94117,37.7771,-122.438,null,H86,434710,94117,Fulton Lounge Inc   Musa Djani & Khaled Dajani,821 Divisadero St,San Francisco,CA,37.77146992,-122.4430977,0.007595047
59988,292 Divisadero St,S.F.,94117,94117,37.772,-122.437,null,H25,439493,94117,"TLC Foods, LLC   Andrew Johnstone",292 Divisadero St,San Francisco,CA,37.77146992,-122.4430977,0.006120741
61058,808 Divisadero St,San Francisco,94117,94117,37.777,-122.438,null,H25,475665,94117,California Pizza Corp   Ann Ngo,808 Divisadero St,San Francisco,CA,37.77146992,-122.4430977,0.007521219
61206,682 Haight St,San Francisco,94117,94117,37.7718,-122.433,null,H26,442651,94117,New Concept Sushi Inc   Simon Woo,682 Haight St,San Francisco,CA,37.77146992,-122.4430977,0.010103138
61592,2095 HAYES St,SF,94117,94117,37.7733,-122.451,null,H25,437966,94109,Teddy Ma,135 Bernard St.,SF,CA,37.77146992,-122.4430977,0.008111401
62051,1805 HAIGHT St,SF,94117,94117,37.7693,-122.452,14155904077,H24,443438,94559,"Parada 22 Inc.  Carolyn Blair, Philip Bellber",1508 Meck Ave,Napa,CA,37.77146992,-122.4430977,0.0091629
62209,1569 HAIGHT St,SF,94117,94117,37.7698,-122.448,null,H86,460444,94947,"Gold Cane Cocktail Lounge, Inc  Patricia Cassimus, President  Christopher Cassimus, Sec. Tres.",1897 Indian Valley Rd,Novato,CA,37.77146992,-122.4430977,0.005178876
62548,533 Haight St,San Francisco,94117,94117,37.772,-122.431,null,H25,447422,94112,Jose Calderon,241 Exelsior,SF,CA,37.77146992,-122.4430977,0.012109352
62561,601 BAKER St,SAN FRANCISCO,94117,94117,37.7766,-122.442,null,H24,379582,94117,"Green Chile Kitchen & Mkt, LLC",517 Lyon St.,SF,CA,37.77146992,-122.4430977,0.005246209
62572,308 Broderick St,SF,94117,94117,37.7733,-122.439,null,H09,22391,94010,Falletti Finer Foods Inc.,8 Valdivia Ct.,Burlingame,CA,37.77146992,-122.4430977,0.004487837
62717,247 FILLMORE St,SF,94117,94117,37.7718,-122.43,null,H24,399723,94117,Omar Nazzal,247 Fillmore Street,SF,CA,37.77146992,-122.4430977,0.013101903
62824,855 Divisadero St,San Francisco,94117,94117,37.7776,-122.438,14155678226,H24,447355,94117,"Food In Motion, LLC",855 Divisadero Street,San Francisco,CA,37.77146992,-122.4430977,0.007972755
63119,1195 OAK St,SF,94117,94117,37.7729,-122.439,null,H24,449361,94112,Shu Ping Chen,101 France Ave,SF,CA,37.77146992,-122.4430977,0.004340118
63287,233 Fillmore St,SAN FRANCISCO,94117,94117,37.7717,-122.43,null,H26,444589,94117,J. Malhi SF Corp.,233 Fillmore St,SF,CA,37.77146992,-122.4430977,0.013099765
64057,311 DIVISADERO St,SF,94117,94117,37.7725,-122.437,null,H25,450021,94117,"Ragazza, LLC",311 Divisadero St.,SF,CA,37.77146992,-122.4430977,0.006184136
64453,901 HAIGHT St,SAN FRANCISCO,94117,94117,37.7712,-122.437,null,H03,452972,94117,Salim K. Asfour,901 Haight Street,SF,CA,37.77146992,-122.4430977,0.006103716
64492,690 Stanyan St.,SF,94117,94117,37.7694,-122.454,null,H83,955047,78768,"Whole Foods Market California, Inc. / David A. Lannon, President",P.O. Box 684786,Austin,TX,37.77146992,-122.4430977,0.011097016
64843,700 HAIGHT St,S.F.,94117,94117,37.7717,-122.434,null,H25,454450,94109,Yamen Eltawil,"1335 Pacific Ave., Apt.421",SF,CA,37.77146992,-122.4430977,0.009100653
65138,422 Haight,SF,94117,94117,37.7723,-122.429,null,H24,455829,94102,Wing Wings Restaurant Lower Haight LLC,504 Oak Street,sf,ca,37.77146992,-122.4430977,0.014122161
65392,1708 Haight St,San Francisco,94117,94117,37.7696,-122.45,null,H24,458938,94127,Tamar Farajian,101 Ulloa St.,SF,CA,37.77146992,-122.4430977,0.007151066
65770,1794 HAIGHT St,SF,94117,94117,37.7694,-122.452,null,H25,457493,94117,Hirity Tekleab,"1 Church St., #322",SF,CA,37.77146992,-122.4430977,0.009139734
66362,1206 Masonic Ave,San Francisco,94117,94117,37.77,-122.445,null,H24,324119,94117,Sing Khoeung Vang,1206 Masonic Ave.,SF,CA,37.77146992,-122.4430977,0.002404008
66571,1811 Haight St,San Francisco,94117,94117,37.7693,-122.452,null,H86,461317,94117,Gashead Productions Inc.,1811 Haight St.,SF,CA,37.77146992,-122.4430977,0.0091629
66684,815 COLE St,SF,94117,94117,37.7666,-122.45,null,H25,452694,94114,"The Ice Cream Bar, Inc.",221 Diamond St.,SF,CA,37.77146992,-122.4430977,0.008447325
66771,1673 Haight St,San Francisco,94117,94117,37.7696,-122.45,null,H07,458980,94117,Michael Musleh Isam Abu Ali,1673 Haight St.,SF,CA,37.77146992,-122.4430977,0.007151066
67587,1599 Haight St,SF,94117,94117,37.7698,-122.448,null,H25,464225,94011,Burger Urge LLC  c/o M. Beall,P.O. Box 626,Burlingame,CA,37.77146992,-122.4430977,0.005178876
68045,598 HAIGHT St,SF,94117,94117,37.7719,-122.432,null,H25,464464,94109,Juniper Group LLC,1969 Pine St. Apt. A,SF,CA,37.77146992,-122.4430977,0.011106075
68109,424 HAIGHT St,SF,94117,94117,37.7723,-122.429,null,H86,465498,94103,St. Andrews Park Inc.,73 Summer #302,SF,CA,37.77146992,-122.4430977,0.014122161
68130,359 DIVISADERO St,SF,94117,94117,37.7727,-122.437,null,H28,420602,94117,Lada Group Inc.,359 Divisadero St.,SF,CA,37.77146992,-122.4430977,0.006220576
68462,1901 Hayes St,SF,94117,94117,37.7737,-122.448,null,H24,453027,94109,James Lener,"1007 Sutter, Ste 406",SF,CA,37.77146992,-122.4430977,0.005385661
69176,1900 Hayes St,SF,94117,94117,37.7737,-122.448,14155755155,H03,469606,94117,Yong S. Park,1900 Hayes Street,San Francisco,CA,37.77146992,-122.4430977,0.005385661
